mga,department,readiness,se.readiness,factype,process_quality,se.process_quality,year,recode,country,logit_readiness,var_logit_readiness,logit_process_quality,var_logit_process_quality
ALL,thies,0.837037037,0.012570787,hospital,0.202197802,0.056633401,2018,7,Senegal,1.636345365,0.008492935,-1.372614257,0.123254268
ALL,tivaoune,0.824942666,0.034959962,clinic,0.351943207,0.028134881,2018,7,Senegal,1.550200348,0.058604877,-0.610508519,0.015216644
ALL,tivaoune,0.742919365,0.026098522,health center,0.205494505,0.023722984,2018,7,Senegal,1.061197721,0.018672813,-1.352300605,0.02111273
ALL,velingara,0.65359986,0.066119324,clinic,0.355249276,0.032431757,2018,7,Senegal,0.634900747,0.085285813,-0.596044039,0.020048916
ALL,velingara,0.740740741,1.11E-16,health center,0.527380952,0.023546163,2018,7,Senegal,1.049822124,NA,0.109633489,0.008924193
ALL,ziguinchor,0.792418496,0.030640354,clinic,0.3427128,0.024288362,2018,7,Senegal,1.339565601,0.034697727,-0.651228281,0.011625869
ALL,ziguinchor,0.832244021,0.013049261,health center,0.34884317,0.065816545,2018,7,Senegal,1.601615277,0.008736037,-0.624128068,0.083953444
ALL,tivaoune,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,ziguinchor,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,foundiougne,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,gossas,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,birkelane,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,malem hodar,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,nioro du rip,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,salemata,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,velingara,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,louga,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,kebemer,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,ranerou,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,dagana,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bounkiling,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bakel,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,goudiry,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,tambacounda,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,mbour,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bignona,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,oussouye,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,guinguineo,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,saraya,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,medina yoroufoula,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,kanel,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,goudomp,NA,NA,hospital,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,diourbel,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,kaffrine,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,linguere,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,saint louis,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,bambey,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,koungheul,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,guinguineo,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,saraya,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,medina yoroufoula,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,kanel,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,goudomp,NA,NA,health center,NA,NA,2018,7,Senegal,NA,NA,NA,NA
ALL,ALL,0.684267877,0.015902837,ALL,0.389677471,0.035452722,2020,7,Senegal,0.773455333,0.005418254,-0.448668153,0.022221316
private,ALL,0.522074115,0.041724854,ALL,0.371361584,0.035452722,2020,7,Senegal,0.088353894,0.027964317,-0.526380029,0.023062341
public,ALL,0.780649384,0.00555091,ALL,0.396491878,0.004964343,2020,7,Senegal,1.269454683,0.001050845,-0.42010394,4.30E-04
ALL,ALL,0.674214735,0.017707496,clinic,0.379968958,0.012340362,2020,7,Senegal,0.72731019,0.006499126,-0.489679986,0.002743675
ALL,ALL,0.780219758,0.01582837,health center,0.413678963,0.009071218,2020,7,Senegal,1.266947473,0.008520424,-0.348777263,0.001398728
ALL,ALL,0.743702816,0.038792261,hospital,0.482236569,0.017404006,2020,7,Senegal,1.065303869,0.041419388,-0.071083641,0.004858648
ALL,bakel,0.745988161,0.031625818,ALL,0.142857143,0,2020,7,Senegal,1.077328852,0.027855551,-1.791759469,NA
ALL,bambey,0.87962963,0.01589367,ALL,0.278021978,0.022120095,2020,7,Senegal,1.988927534,0.022532507,-0.95429453,0.012144168
ALL,bignona,0.775788961,0.020962106,ALL,0.31034652,0.021970802,2020,7,Senegal,1.241292777,0.014523412,-0.79849979,0.010537467
ALL,birkelane,0.740740741,0,ALL,0.392857143,0.077464158,2020,7,Senegal,1.049822124,NA,-0.435318071,0.105475239
ALL,bounkiling,0.84140551,0.018335911,ALL,0.43235031,0.025926018,2020,7,Senegal,1.668723156,0.018880699,-0.272268322,0.01115936
ALL,dagana,0.714248043,0.033976932,ALL,0.55248547,0.040952928,2020,7,Senegal,0.916106152,0.027713526,0.210718126,0.027435565
ALL,dakar,0.450329556,0.02820918,ALL,0.423027387,0.021359106,2020,7,Senegal,-0.199339244,0.012987192,-0.310357878,0.00765806
ALL,diourbel,0.70209751,0.038481776,ALL,0.308490832,0.018868066,2020,7,Senegal,0.857306082,0.033850656,-0.807184284,0.007823019
ALL,fatick,0.7808521,0.026003823,ALL,0.317846054,0.011991478,2020,7,Senegal,1.270638915,0.023092035,-0.763688201,0.003058771
ALL,foundiougne,0.836632199,0.035545082,ALL,0.318208494,0.015826743,2020,7,Senegal,1.633380441,0.067632738,-0.762017094,0.005321774
ALL,gossas,0.722222222,0.040662503,ALL,0.225274725,0.021634797,2020,7,Senegal,0.955511445,0.041081995,-1.235187824,0.015366865
ALL,goudiry,0.687971156,0.020408796,ALL,0.423411803,0.050681468,2020,7,Senegal,0.79065128,0.009038676,-0.308783082,0.043096396
ALL,goudomp,0.770370349,0.038630648,ALL,0.433535608,0.030132774,2020,7,Senegal,1.210403574,0.047687982,-0.267440288,0.015055093
ALL,guediawaye,0.847902598,0.03283499,ALL,0.295124987,0.047907262,2020,7,Senegal,1.718244649,0.064824361,-0.870621549,0.053035481
ALL,guinguineo,0.755991282,0.024477433,ALL,0.671235273,0.0375488,2020,7,Senegal,1.130825892,0.017607085,0.713777327,0.028951572
ALL,kaffrine,0.799525476,0.02662235,ALL,0.480377047,0.017622913,2020,7,Senegal,1.383331222,0.027587337,-0.078532146,0.004984416
ALL,kanel,0.719293347,0.036340241,ALL,0.31261342,0.068431212,2020,7,Senegal,0.940959084,0.032393518,-0.787929495,0.101412416
ALL,kaolack,0.685185138,0.030290728,ALL,0.627814531,0.026062341,2020,7,Senegal,0.777704348,0.019719373,0.522852487,0.012440714
ALL,kebemer,0.747802866,0.039400849,ALL,0.348925145,0.020949604,2020,7,Senegal,1.086928336,0.043647224,-0.623767204,0.008504039
ALL,kedougou,0.794483853,0.026671864,ALL,0.558176585,0.027443286,2020,7,Senegal,1.352168055,0.026683616,0.233765085,0.012383161
ALL,kolda,0.70818286,0.038219764,ALL,0.405436357,0.0224834,2020,7,Senegal,0.886574962,0.034202951,-0.382863853,0.008699252
ALL,koumpentoum,0.925925926,0,ALL,0.385714286,0.015971914,2020,7,Senegal,2.525728644,NA,-0.46536325,0.004544035
ALL,koungheul,0.764334686,0.041423581,ALL,0.453288166,0.027636947,2020,7,Senegal,1.176593126,0.052885524,-0.187393799,0.012436966
ALL,linguere,0.679202269,0.064506588,ALL,0.27115725,0.046544183,2020,7,Senegal,0.750108171,0.087649069,-0.988759089,0.055465216
ALL,louga,0.670263775,0.040775605,ALL,0.347893825,0.015817781,2020,7,Senegal,0.709378312,0.034038939,-0.628310062,0.004861396
ALL,malem hodar,0.777777778,0,ALL,0.5,0,2020,7,Senegal,1.252762968,NA,0,NA
ALL,matam,0.752220469,0.022670504,ALL,0.504415393,0.073547532,2020,7,Senegal,1.110490095,0.014794531,0.017662031,0.086561331
ALL,mbacke,0.872315593,0.034849709,ALL,0.3586768,0.015034025,2020,7,Senegal,1.92158963,0.097898337,-0.581111838,0.004271595
ALL,mbour,0.738428301,0.02896389,ALL,0.360470384,0.023091756,2020,7,Senegal,1.037815583,0.022486176,-0.57332313,0.010033522
ALL,medina yoroufoula,0.749322481,0.038299143,ALL,0.477193681,0.045412723,2020,7,Senegal,1.095002109,0.04157285,-0.09128862,0.033134778
ALL,nioro du rip,0.733333333,0.036529861,ALL,0.465584416,0.029272196,2020,7,Senegal,1.011600912,0.034894399,-0.13788036,0.013840619
ALL,oussouye,0.817489057,0.029029312,ALL,0.313735866,0.02012969,2020,7,Senegal,1.499427383,0.037855742,-0.782711149,0.008741042
ALL,pikine,0.758344644,0.037575466,ALL,0.398335256,0.016209483,2020,7,Senegal,1.143625397,0.042041931,-0.412406384,0.004574374
ALL,podor,0.789453535,0.021897154,ALL,0.330860474,0.034858721,2020,7,Senegal,1.321634613,0.017355066,-0.704295839,0.024791326
ALL,ranerou,0.722222222,0.013733701,ALL,NA,NA,2020,7,Senegal,0.955511445,0.004686391,NA,NA
ALL,rufisque,0.78426124,0.023628695,ALL,0.414887942,0.066584311,2020,7,Senegal,1.290673945,0.019503008,-0.343794915,0.075232258
ALL,saint louis,0.733449627,0.024672226,ALL,0.368906014,0.038382298,2020,7,Senegal,1.012195679,0.015926395,-0.536912893,0.027179558
ALL,salemata,0.827004215,0.010417567,ALL,0.642857143,0,2020,7,Senegal,1.564542561,0.005302078,0.587786665,NA
ALL,saraya,0.751669713,0.029259459,ALL,0.616228173,0.046270465,2020,7,Senegal,1.107537351,0.024570789,0.473569129,0.038280575
ALL,sedhiou,0.698765421,0.030382906,ALL,0.41939398,0.038370576,2020,7,Senegal,0.841425801,0.020834648,-0.325261655,0.024830713
ALL,tambacounda,0.62869746,0.038197653,ALL,0.28468096,0.044262349,2020,7,Senegal,0.526632955,0.026775285,-0.921359537,0.047244635
ALL,thies,0.764511479,0.031325028,ALL,0.408359521,0.022904567,2020,7,Senegal,1.177574869,0.030274392,-0.370751186,0.008987585
ALL,tivaoune,0.896008233,0.026659409,ALL,0.340248838,0.023109275,2020,7,Senegal,2.153637865,0.081861391,-0.662185512,0.01059788
ALL,velingara,0.735831758,0.022178986,ALL,0.325975755,0.033132648,2020,7,Senegal,1.024415323,0.013018624,-0.726443072,0.02274001
ALL,ziguinchor,0.723568247,0.060840588,ALL,0.418876184,0.026522566,2020,7,Senegal,0.962230905,0.092523477,-0.327388469,0.011871959
private,bakel,0.37037037,0,ALL,NA,NA,2020,7,Senegal,-0.530628251,NA,NA,NA
public,bakel,0.772486772,0.019594076,ALL,0.142857143,0,2020,7,Senegal,1.222406506,0.012429515,-1.791759469,NA
public,bambey,0.87962963,0.01589367,ALL,0.278021978,0.022120095,2020,7,Senegal,1.988927534,0.022532507,-0.95429453,0.012144168
public,bignona,0.775788961,0.020962106,ALL,0.31034652,0.021970802,2020,7,Senegal,1.241292777,0.014523412,-0.79849979,0.010537467
public,birkelane,0.740740741,0,ALL,0.392857143,0.077464158,2020,7,Senegal,1.049822124,NA,-0.435318071,0.105475239
public,bounkiling,0.84140551,0.018335911,ALL,0.43235031,0.025926018,2020,7,Senegal,1.668723156,0.018880699,-0.272268322,0.01115936
public,dagana,0.714248043,0.033976932,ALL,0.55248547,0.040952928,2020,7,Senegal,0.916106152,0.027713526,0.210718126,0.027435565
private,dakar,0.414979668,0.028871105,ALL,0.334065934,0.037884207,2020,7,Senegal,-0.343417076,0.014142665,-0.689852285,0.028999436
public,dakar,0.804746904,0.024396142,ALL,0.437123973,0.024167485,2020,7,Senegal,1.416231175,0.024106147,-0.252842558,0.009647797
private,diourbel,0.619213013,0.04521002,ALL,0.293240831,0.005950314,2020,7,Senegal,0.48620921,0.036764194,-0.87969575,8.24E-04
public,diourbel,0.759259259,0.049801192,ALL,0.322972266,0.036215194,2020,7,Senegal,1.148622709,0.074233527,-0.740145783,0.027430786
private,fatick,0.618233623,0.027905809,ALL,0.332417582,0.037141575,2020,7,Senegal,0.482057576,0.013979404,-0.697270898,0.02801192
public,fatick,0.800820965,0.026970792,ALL,0.316635324,0.012609368,2020,7,Senegal,1.391433314,0.028590997,-0.769277936,0.003395963
private,foundiougne,0.722222222,0.105842149,ALL,0.254807692,0.018963096,2020,7,Senegal,0.955511445,0.278343195,-1.073133203,0.009973709
public,foundiougne,0.854274835,0.035845343,ALL,0.334088916,0.018721087,2020,7,Senegal,1.768530548,0.082908897,-0.68974898,0.007081178
public,gossas,0.722222222,0.040662503,ALL,0.225274725,0.021634797,2020,7,Senegal,0.955511445,0.041081995,-1.235187824,0.015366865
public,goudiry,0.687971156,0.020408796,ALL,0.423411803,0.050681468,2020,7,Senegal,0.79065128,0.009038676,-0.308783082,0.043096396
public,goudomp,0.770370349,0.038630648,ALL,0.433535608,0.030132774,2020,7,Senegal,1.210403574,0.047687982,-0.267440288,0.015055093
private,guediawaye,0.881562557,0.009677824,ALL,0.292307692,0.055591255,2020,7,Senegal,2.007311055,0.008591543,-0.884202417,0.072217678
public,guediawaye,0.740740741,0.017851822,ALL,0.312380952,0.022978642,2020,7,Senegal,1.049822124,0.008641002,-0.789011531,0.011444158
public,guinguineo,0.755991282,0.024477433,ALL,0.671235273,0.0375488,2020,7,Senegal,1.130825892,0.017607085,0.713777327,0.028951572
public,kaffrine,0.799525476,0.02662235,ALL,0.480377047,0.017622913,2020,7,Senegal,1.383331222,0.027587337,-0.078532146,0.004984416
public,kanel,0.719293347,0.036340241,ALL,0.31261342,0.068431212,2020,7,Senegal,0.940959084,0.032393518,-0.787929495,0.101412416
private,kaolack,0.552812035,0.07616515,ALL,0.569083192,0.041380288,2020,7,Senegal,0.212039034,0.094924302,0.278111579,0.02847401
public,kaolack,0.768303187,0.025299736,ALL,0.672294671,0.031752548,2020,7,Senegal,1.198754754,0.020198848,0.718581926,0.020771642
public,kebemer,0.747802866,0.039400849,ALL,0.348925145,0.020949604,2020,7,Senegal,1.086928336,0.043647224,-0.623767204,0.008504039
public,kedougou,0.794483853,0.026671864,ALL,0.558176585,0.027443286,2020,7,Senegal,1.352168055,0.026683616,0.233765085,0.012383161
private,kolda,0.50617284,0.111034877,ALL,0.465860806,0.049886518,2020,7,Senegal,0.024692613,0.197320048,-0.136769579,0.040192511
public,kolda,0.772009456,0.023302316,ALL,0.390683016,0.024480873,2020,7,Senegal,1.219692646,0.017527472,-0.444442101,0.01057592
public,koumpentoum,0.925925926,0,ALL,0.385714286,0.015971914,2020,7,Senegal,2.525728644,NA,-0.46536325,0.004544035
public,koungheul,0.764334686,0.041423581,ALL,0.453288166,0.027636947,2020,7,Senegal,1.176593126,0.052885524,-0.187393799,0.012436966
public,linguere,0.679202269,0.064506588,ALL,0.27115725,0.046544183,2020,7,Senegal,0.750108171,0.087649069,-0.988759089,0.055465216
private,louga,0.551627361,0.122542209,ALL,0.207875458,0.04209467,2020,7,Senegal,0.207248078,0.245471801,-1.337779489,0.065352295
public,louga,0.725211179,0.01646286,ALL,0.366403954,0.016961502,2020,7,Senegal,0.970460014,0.006824699,-0.547675174,0.005338059
public,malem hodar,0.777777778,0,ALL,0.5,0,2020,7,Senegal,1.252762968,NA,0,NA
public,matam,0.752220469,0.022670504,ALL,0.504415393,0.073547532,2020,7,Senegal,1.110490095,0.014794531,0.017662031,0.086561331
public,mbacke,0.872315593,0.034849709,ALL,0.3586768,0.015034025,2020,7,Senegal,1.92158963,0.097898337,-0.581111838,0.004271595
private,mbour,0.592592626,0.055924688,ALL,0.46978022,0.045390679,2020,7,Senegal,0.374693588,0.053658296,-0.121026632,0.033207185
public,mbour,0.775583874,0.027267502,ALL,0.345171956,0.025043038,2020,7,Senegal,1.240114097,0.024542853,-0.640329958,0.012275762
public,medina yoroufoula,0.749322481,0.038299143,ALL,0.477193681,0.045412723,2020,7,Senegal,1.095002109,0.04157285,-0.09128862,0.033134778
public,nioro du rip,0.733333333,0.036529861,ALL,0.465584416,0.029272196,2020,7,Senegal,1.011600912,0.034894399,-0.13788036,0.013840619
private,oussouye,0.835978853,0.01763757,ALL,0.278574566,0.0136881,2020,7,Senegal,1.628607953,0.01654578,-0.951543258,0.004638959
public,oussouye,0.809407205,0.039513257,ALL,0.333003747,0.029483845,2020,7,Senegal,1.446162945,0.065605247,-0.694630684,0.017620702
private,pikine,0.667316497,0.063034511,ALL,0.337142857,0.030183115,2020,7,Senegal,0.696072844,0.080617722,-0.676052747,0.01824149
public,pikine,0.774350274,0.040288051,ALL,0.404160113,0.017393581,2020,7,Senegal,1.233040409,0.053162816,-0.388160865,0.005216893
public,podor,0.789453535,0.021897154,ALL,0.330860474,0.034858721,2020,7,Senegal,1.321634613,0.017355066,-0.704295839,0.024791326
public,ranerou,0.722222222,0.013733701,ALL,NA,NA,2020,7,Senegal,0.955511445,0.004686391,NA,NA
private,rufisque,0.748076031,0.032842682,ALL,0.464572204,0.090399757,2020,7,Senegal,1.088377286,0.030370139,-0.141949057,0.132076715
public,rufisque,0.835632468,0.041868976,ALL,0.299223443,0.020717808,2020,7,Senegal,1.626083912,0.092922736,-0.850998491,0.009761965
private,saint louis,0.50617284,0.117770272,ALL,0.422564103,0.091126344,2020,7,Senegal,0.024692613,0.221985054,-0.312256279,0.139474602
public,saint louis,0.77197112,0.014606055,ALL,0.336954484,0.027611415,2020,7,Senegal,1.219474851,0.006884684,-0.676895781,0.015273837
private,salemata,0.814814815,0,ALL,NA,NA,2020,7,Senegal,1.481604541,NA,NA,NA
public,salemata,0.833333333,0.013888889,ALL,0.642857143,0,2020,7,Senegal,1.609437912,0.01,0.587786665,NA
public,saraya,0.751669713,0.029259459,ALL,0.616228173,0.046270465,2020,7,Senegal,1.107537351,0.024570789,0.473569129,0.038280575
public,sedhiou,0.698765421,0.030382906,ALL,0.41939398,0.038370576,2020,7,Senegal,0.841425801,0.020834648,-0.325261655,0.024830713
private,tambacounda,0.500597378,0.060290905,ALL,0.076923077,0,2020,7,Senegal,0.002389512,0.058160059,-2.48490665,NA
public,tambacounda,0.719987221,0.027293626,ALL,0.304671392,0.044768291,2020,7,Senegal,0.944398224,0.018328089,-0.825150761,0.044657817
private,thies,0.663817624,0.071794381,ALL,0.421904762,0.050055026,2020,7,Senegal,0.680353649,0.10349836,-0.314959021,0.042118001
public,thies,0.803703695,0.025162735,ALL,0.406675865,0.024986785,2020,7,Senegal,1.409605384,0.025438969,-0.377724386,0.010723583
private,tivaoune,0.777777778,1.11E-16,ALL,0.348058608,0.041528253,2020,7,Senegal,1.252762968,NA,-0.627583789,0.03349388
public,tivaoune,0.914197531,0.024170558,ALL,0.3383519,0.026901054,2020,7,Senegal,2.365998887,0.094949726,-0.670647364,0.014439336
private,velingara,0.740740741,0,ALL,0.328571429,0.03772305,2020,7,Senegal,1.049822124,NA,-0.714653386,0.029238451
public,velingara,0.734807328,0.026743996,ALL,0.322627679,0.058266818,2020,7,Senegal,1.019151702,0.018835736,-0.741722118,0.071086064
private,ziguinchor,0.649470878,0.151962246,ALL,0.509852309,0.059196246,2020,7,Senegal,0.616714208,0.445557577,0.039414337,0.056110693
public,ziguinchor,0.766011482,0.031531048,ALL,0.405094698,0.026995248,2020,7,Senegal,1.185925113,0.030946901,-0.384281375,0.01254775
private,mbacke,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,kaffrine,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,linguere,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,matam,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,sedhiou,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,guinguineo,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,kedougou,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,saraya,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,medina yoroufoula,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,kebemer,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,kanel,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,dagana,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,podor,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,bounkiling,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,goudomp,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,goudiry,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,koumpentoum,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,bignona,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,bambey,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,gossas,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,birkelane,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,koungheul,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,malem hodar,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,nioro du rip,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
private,ranerou,NA,NA,ALL,NA,NA,2020,7,Senegal,NA,NA,NA,NA
ALL,bakel,0.745988161,0.031625818,clinic,0.142857143,0,2020,7,Senegal,1.077328852,0.027855551,-1.791759469,NA
ALL,bambey,0.87962963,0.01589367,clinic,0.278021978,0.022120095,2020,7,Senegal,1.988927534,0.022532507,-0.95429453,0.012144168
ALL,bignona,0.773662551,0.021996046,clinic,0.298799349,0.024879496,2020,7,Senegal,1.229108778,0.015778774,-0.853021808,0.014100653
ALL,bignona,0.814814815,0,health center,0.38,0.025412693,2020,7,Senegal,1.481604541,NA,-0.489548225,0.011634583
ALL,birkelane,0.740740741,0,clinic,0.392857143,0.077464158,2020,7,Senegal,1.049822124,NA,-0.435318071,0.105475239
ALL,bounkiling,0.844444444,0.020175066,clinic,0.405636956,0.02812547,2020,7,Senegal,1.691676011,0.02358939,-0.382031757,0.013608835
ALL,bounkiling,0.814814815,0,health center,0.586666667,0.052255781,2020,7,Senegal,1.481604541,NA,0.350202429,0.046439229
ALL,dagana,0.703703704,0.034213349,clinic,0.533333333,0.048074017,2020,7,Senegal,0.864997437,0.026925208,0.133531393,0.037308673
ALL,dagana,0.888888889,1.11E-16,health center,0.615384615,0,2020,7,Senegal,2.079441542,NA,0.470003629,NA
ALL,dakar,0.405875701,0.029743803,clinic,0.388507326,0.045008971,2020,7,Senegal,-0.381041597,0.01521431,-0.453590948,0.035893617
ALL,dakar,0.822592563,0.037556409,health center,0.461156899,0.029387018,2020,7,Senegal,1.534012024,0.066230023,-0.155686107,0.013985853
ALL,dakar,0.773662562,0.070060937,hospital,0.397474626,0.028327173,2020,7,Senegal,1.229108837,0.160079576,-0.415998681,0.01399062
ALL,diourbel,0.729478004,0.040368544,clinic,0.308196192,0.020119175,2020,7,Senegal,0.991975804,0.041846256,-0.808565835,0.008904302
ALL,diourbel,0.611111111,0.018518519,health center,0.290423862,0.029477555,2020,7,Senegal,0.451985124,0.00607185,-0.893326355,0.020460692
ALL,diourbel,0.37037037,0,hospital,0.428571429,0,2020,7,Senegal,-0.530628251,NA,-0.287682072,NA
ALL,fatick,0.775492391,0.026895968,clinic,0.316812121,0.012678067,2020,7,Senegal,1.239588571,0.023864764,-0.768460981,0.003431012
ALL,fatick,0.814814948,0.109994313,health center,0.338461538,0.036313652,2020,7,Senegal,1.481605425,0.531386639,-0.670157662,0.026303347
ALL,fatick,0.962962963,0,hospital,0.313186813,0.043749515,2020,7,Senegal,3.258096538,NA,-0.785262469,0.041367788
ALL,foundiougne,0.832318643,0.039658641,clinic,0.310083086,0.01679528,2020,7,Senegal,1.602149858,0.080747086,-0.799730894,0.006163463
ALL,foundiougne,0.87037037,0.048112522,health center,0.351062271,0.042240196,2020,7,Senegal,1.904237453,0.181844218,-0.614373145,0.034377752
ALL,gossas,0.722222222,0.040662503,clinic,0.225274725,0.021634797,2020,7,Senegal,0.955511445,0.041081995,-1.235187824,0.015366865
ALL,goudiry,0.703703704,0.018739423,clinic,0.428571429,0,2020,7,Senegal,0.864997437,0.008077562,-0.287682072,NA
ALL,goudiry,0.648148148,0.048112522,health center,0.423076923,0.053969773,2020,7,Senegal,0.610909082,0.044509017,-0.310154928,0.048890749
ALL,goudomp,0.740740741,0.031585291,clinic,0.421428571,0.029140077,2020,7,Senegal,1.049822124,0.027050093,-0.316911711,0.014283002
ALL,goudomp,0.925925926,1.11E-16,health center,0.666666667,0,2020,7,Senegal,2.525728644,NA,0.693147181,NA
ALL,guediawaye,0.851607086,0.032162964,clinic,0.295124987,0.047907262,2020,7,Senegal,1.74726167,0.064774975,-0.870621549,0.053035481
ALL,guediawaye,0.777777778,0,health center,NA,NA,2020,7,Senegal,1.252762968,NA,NA,NA
ALL,guinguineo,0.75308642,0.027544363,clinic,0.702040816,0.042540999,2020,7,Senegal,1.115141591,0.021942489,0.857035036,0.041359673
ALL,guinguineo,0.777777778,1.11E-16,health center,0.541904762,0.047901806,2020,7,Senegal,1.252762968,NA,0.168013164,0.037234565
ALL,kaffrine,0.777777778,0.023688968,clinic,0.484415584,0.020412168,2020,7,Senegal,1.252762968,0.018784787,-0.062357861,0.006679478
ALL,kaffrine,0.962962963,0,health center,0.418681319,0.044515668,2020,7,Senegal,3.258096538,NA,-0.328189057,0.033452615
ALL,kaffrine,0.962962963,0,hospital,0.498827839,0.047450024,2020,7,Senegal,3.258096538,NA,-0.004688653,0.036024473
ALL,kanel,0.711111111,0.037096249,clinic,0.288937729,0.077332195,2020,7,Senegal,0.900786545,0.032607942,-0.900548814,0.141676199
ALL,kanel,0.888888889,0,health center,0.476190476,0.020998026,2020,7,Senegal,2.079441542,NA,-0.09531018,0.007086777
ALL,kaolack,0.67369088,0.036651008,clinic,0.680265585,0.029576584,2020,7,Senegal,0.724926218,0.027796626,0.754992589,0.018490994
ALL,kaolack,0.703703704,0,health center,0.60043956,0.098239327,2020,7,Senegal,0.864997437,NA,0.407296946,0.167674568
ALL,kaolack,0.759259231,0.022915468,hospital,0.548636551,0.048921545,2020,7,Senegal,1.148622557,0.015717303,0.195163314,0.039028161
